sampleID,Group,dataset
SID70863791_SF05,0,MultiDisease
SID71022162_SF05,0,MultiDisease
SID71041789_SF05,0,MultiDisease
SID71382449_SF05,0,MultiDisease
SID71448977_SF05,0,MultiDisease
SID71492982_SF05,0,MultiDisease
SID71869016_SF05,0,MultiDisease
SID71909603_SF05,0,MultiDisease
SID71936712_SF05,0,MultiDisease
SID72164642_SF05,0,MultiDisease
SID72233627_SF05,0,MultiDisease
M0x10MCx1135,1,MultiDisease
M0x10MCx1138,1,MultiDisease
M0x10MCx1140,4,MultiDisease
M0x10MCx1143,1,MultiDisease
M0x10MCx1144,5,MultiDisease
M0x10MCx1145,1,MultiDisease
M0x10MCx1151,1,MultiDisease
M0x10MCx1153,1,MultiDisease
M0x10MCx1154,1,MultiDisease
M0x10MCx1155,1,MultiDisease
M0x10MCx1162,4,MultiDisease
M0x10MCx1165,1,MultiDisease
M0x10MCx1185,1,MultiDisease
M0x10MCx1187,1,MultiDisease
M0x10MCx1208,1,MultiDisease
M0x10MCx1216,1,MultiDisease
M0x10MCx1228,1,MultiDisease
M0x10MCx1229,5,MultiDisease
M0x10MCx1251,1,MultiDisease
M0x10MCx1254,4,MultiDisease
M0x10MCx1256,1,MultiDisease
M0x10MCx1268,4,MultiDisease
M0x10MCx1273,1,MultiDisease
M0x10MCx1277,1,MultiDisease
M0x10MCx1287,4,MultiDisease
M0x10MCx1291,1,MultiDisease
M0x10MCx1295,1,MultiDisease
M0x10MCx1307,1,MultiDisease
M0x10MCx1310,4,MultiDisease
M0x10MCx1318,1,MultiDisease
M0x10MCx1319,1,MultiDisease
M0x10MCx1326,1,MultiDisease
M0x10MCx1330,1,MultiDisease
M0x10MCx1333,5,MultiDisease
M0x10MCx1344,5,MultiDisease
M0x10MCx1362,1,MultiDisease
M0x10MCx1365,1,MultiDisease
M0x10MCx1374,1,MultiDisease
M0x10MCx1384,1,MultiDisease
M0x10MCx1391,1,MultiDisease
M0x10MCx1395,1,MultiDisease
M0x10MCx1414,1,MultiDisease
M0x10MCx1418,4,MultiDisease
M0x10MCx1429,1,MultiDisease
M0x10MCx1431,1,MultiDisease
M0x10MCx1436,4,MultiDisease
M0x10MCx1439,4,MultiDisease
M0x10MCx1441,4,MultiDisease
M0x10MCx1450,1,MultiDisease
M0x10MCx1453,4,MultiDisease
M0x10MCx1458,4,MultiDisease
M0x10MCx1460,4,MultiDisease
M0x10MCx1465,4,MultiDisease
M0x10MCx1471,1,MultiDisease
M0x10MCx1484,1,MultiDisease
M0x10MCx1493,4,MultiDisease
M0x10MCx1494,1,MultiDisease
M0x10MCx1499,1,MultiDisease
M0x10MCx1505,4,MultiDisease
M0x10MCx1510,4,MultiDisease
M0x10MCx1530,1,MultiDisease
M0x10MCx1541,4,MultiDisease
M0x10MCx1543,1,MultiDisease
M0x10MCx1548,4,MultiDisease
M0x10MCx1555,1,MultiDisease
M0x10MCx1560,1,MultiDisease
M0x10MCx1574,4,MultiDisease
M0x10MCx1581,4,MultiDisease
M0x10MCx1587,1,MultiDisease
M0x10MCx1604,1,MultiDisease
M0x10MCx1625,1,MultiDisease
M0x10MCx1633,5,MultiDisease
M0x10MCx1643,1,MultiDisease
M0x10MCx1656,1,MultiDisease
M0x10MCx1659,1,MultiDisease
M0x10MCx1668,5,MultiDisease
M0x10MCx1676,1,MultiDisease
M0x10MCx1678,1,MultiDisease
M0x10MCx1681,4,MultiDisease
M0x10MCx1685,5,MultiDisease
M0x10MCx1694,4,MultiDisease
M0x10MCx1737,4,MultiDisease
M0x10MCx1755,4,MultiDisease
M0x10MCx1757,1,MultiDisease
M0x10MCx1773,4,MultiDisease
M0x10MCx1778,1,MultiDisease
M0x10MCx1785,1,MultiDisease
M0x10MCx1799,1,MultiDisease
M0x10MCx1802,1,MultiDisease
M0x10MCx1806,4,MultiDisease
M0x10MCx1808,1,MultiDisease
M0x10MCx1811,4,MultiDisease
M0x10MCx1853,4,MultiDisease
M0x10MCx1857,4,MultiDisease
M0x10MCx1859,5,MultiDisease
M0x10MCx1864,1,MultiDisease
M0x10MCx1875,4,MultiDisease
M0x10MCx1876,4,MultiDisease
M0x10MCx1877,1,MultiDisease
M0x10MCx1880,4,MultiDisease
M0x10MCx1900,4,MultiDisease
M0x10MCx1906,1,MultiDisease
M0x10MCx1908,1,MultiDisease
M0x10MCx1918,1,MultiDisease
M0x10MCx1927,1,MultiDisease
M0x10MCx1931,1,MultiDisease
M0x10MCx1936,4,MultiDisease
M0x10MCx1937,1,MultiDisease
M0x10MCx1939,1,MultiDisease
M0x10MCx1944,4,MultiDisease
M0x10MCx1946,5,MultiDisease
M0x10MCx1947,1,MultiDisease
M0x10MCx1960,1,MultiDisease
M0x10MCx1962,1,MultiDisease
M0x10MCx1992,4,MultiDisease
M0x10MCx2003,1,MultiDisease
M0x10MCx2012,1,MultiDisease
M0x10MCx2014,1,MultiDisease
M0x10MCx2021,1,MultiDisease
M0x10MCx2028,1,MultiDisease
M0x10MCx2030,1,MultiDisease
M0x10MCx2032,1,MultiDisease
M0x10MCx2046,1,MultiDisease
M0x10MCx2058,4,MultiDisease
M0x10MCx2060,5,MultiDisease
M0x10MCx2070,1,MultiDisease
M0x10MCx2077,4,MultiDisease
M0x10MCx2098,1,MultiDisease
M0x10MCx2112,4,MultiDisease
M0x10MCx2134,1,MultiDisease
M0x10MCx2142,1,MultiDisease
M0x10MCx2147,1,MultiDisease
M0x10MCx2155,4,MultiDisease
M0x10MCx2157,1,MultiDisease
M0x10MCx2169,1,MultiDisease
M0x10MCx2172,4,MultiDisease
M0x10MCx2176,1,MultiDisease
M0x10MCx2177,1,MultiDisease
M0x10MCx2194,1,MultiDisease
M0x10MCx2195,1,MultiDisease
M0x10MCx2198,5,MultiDisease
M0x10MCx2200,4,MultiDisease
M0x10MCx2211,1,MultiDisease
M0x10MCx2213,4,MultiDisease
M0x10MCx2224,1,MultiDisease
M0x10MCx2243,1,MultiDisease
M0x10MCx2268,1,MultiDisease
M0x10MCx2278,4,MultiDisease
M0x10MCx2279,1,MultiDisease
M0x10MCx2293,4,MultiDisease
M0x10MCx2294,4,MultiDisease
M0x10MCx2315,1,MultiDisease
M0x10MCx2319,5,MultiDisease
M0x10MCx2320,1,MultiDisease
M0x10MCx2326,1,MultiDisease
M0x10MCx2332,1,MultiDisease
M0x10MCx2336,4,MultiDisease
M0x10MCx2360,4,MultiDisease
M0x10MCx2376,1,MultiDisease
M0x10MCx2384,4,MultiDisease
M0x10MCx2388,5,MultiDisease
M0x10MCx2389,1,MultiDisease
M0x10MCx2392,4,MultiDisease
M0x10MCx2405,4,MultiDisease
M0x10MCx2406,4,MultiDisease
M0x10MCx2424,4,MultiDisease
M0x10MCx2431,1,MultiDisease
M0x10MCx2433,4,MultiDisease
M0x10MCx2435,1,MultiDisease
M0x10MCx2448,4,MultiDisease
M0x10MCx2462,5,MultiDisease
M0x10MCx2472,1,MultiDisease
M0x10MCx2476,1,MultiDisease
M0x10MCx2490,1,MultiDisease
M0x10MCx2500,1,MultiDisease
M0x10MCx2507,4,MultiDisease
M0x10MCx2520,4,MultiDisease
M0x10MCx2540,1,MultiDisease
M0x10MCx2545,1,MultiDisease
M0x10MCx2560,1,MultiDisease
M0x10MCx2564,1,MultiDisease
M0x10MCx2566,1,MultiDisease
M0x10MCx2577,1,MultiDisease
M0x10MCx2580,1,MultiDisease
M0x10MCx2583,1,MultiDisease
M0x10MCx2599,1,MultiDisease
M0x10MCx2600,1,MultiDisease
M0x10MCx2602,4,MultiDisease
M0x10MCx2607,1,MultiDisease
M0x10MCx2611,1,MultiDisease
M0x10MCx2612,5,MultiDisease
M0x10MCx2624,1,MultiDisease
M0x10MCx2627,1,MultiDisease
M0x10MCx2636,0,MultiDisease
M0x10MCx2639,4,MultiDisease
M0x10MCx2643,1,MultiDisease
M0x10MCx2649,1,MultiDisease
M0x10MCx2663,1,MultiDisease
M0x10MCx2668,4,MultiDisease
M0x10MCx2679,1,MultiDisease
M0x10MCx2681,1,MultiDisease
M0x10MCx2689,1,MultiDisease
M0x10MCx2692,4,MultiDisease
M0x10MCx2707,1,MultiDisease
M0x10MCx2709,1,MultiDisease
M0x10MCx2714,1,MultiDisease
M0x10MCx2721,1,MultiDisease
M0x10MCx2725,1,MultiDisease
M0x10MCx2726,1,MultiDisease
M0x10MCx2748,5,MultiDisease
M0x10MCx2750,1,MultiDisease
M0x10MCx2752,1,MultiDisease
M0x10MCx2754,1,MultiDisease
M0x10MCx2755,1,MultiDisease
M0x10MCx2762,1,MultiDisease
M0x10MCx2766,5,MultiDisease
M0x10MCx2772,4,MultiDisease
M0x10MCx2813,1,MultiDisease
M0x10MCx2817,1,MultiDisease
M0x10MCx2824,1,MultiDisease
M0x10MCx2839,4,MultiDisease
M0x10MCx2846,1,MultiDisease
M0x10MCx2856,1,MultiDisease
M0x10MCx2864,5,MultiDisease
M0x10MCx2886,1,MultiDisease
M0x10MCx2892,4,MultiDisease
M0x10MCx2908,5,MultiDisease
M0x10MCx2918,1,MultiDisease
M0x10MCx2925,1,MultiDisease
M0x10MCx2930,1,MultiDisease
M0x10MCx2939,4,MultiDisease
M0x10MCx2942,4,MultiDisease
M0x10MCx2976,1,MultiDisease
M0x10MCx2984,1,MultiDisease
M0x10MCx2991,5,MultiDisease
M0x10MCx2999,1,MultiDisease
M0x10MCx3001,1,MultiDisease
M0x10MCx3008,4,MultiDisease
M0x10MCx3028,1,MultiDisease
M0x10MCx3034,1,MultiDisease
M0x10MCx3042,4,MultiDisease
M0x10MCx3047,5,MultiDisease
M0x10MCx3057,1,MultiDisease
M0x10MCx3074,1,MultiDisease
M0x10MCx3076,5,MultiDisease
M0x10MCx3078,4,MultiDisease
M0x10MCx3101,4,MultiDisease
M0x10MCx3106,1,MultiDisease
M0x10MCx3110,4,MultiDisease
M0x10MCx3153,1,MultiDisease
M0x10MCx3156,1,MultiDisease
M0x10MCx3172,1,MultiDisease
M0x10MCx3173,1,MultiDisease
M0x10MCx3197,1,MultiDisease
M0x10MCx3238,1,MultiDisease
M0x10MCx3239,1,MultiDisease
M0x10MCx3267,1,MultiDisease
M0x10MCx3268,1,MultiDisease
M0x10MCx3273,1,MultiDisease
M0x10MCx3277,1,MultiDisease
M0x10MCx3287,5,MultiDisease
M0x10MCx3304,1,MultiDisease
M0x10MCx3317,1,MultiDisease
M0x10MCx3318,1,MultiDisease
M0x10MCx3319,1,MultiDisease
M0x10MCx3322,1,MultiDisease
M0x10MCx3326,4,MultiDisease
M0x10MCx3330,1,MultiDisease
M0x10MCx3346,1,MultiDisease
M0x10MCx3347,1,MultiDisease
M0x10MCx3363,4,MultiDisease
M0x10MCx3395,4,MultiDisease
M0x10MCx3404,1,MultiDisease
M0x10MCx3406,1,MultiDisease
M0x10MCx3420,1,MultiDisease
M0x11MCx1111,1,MultiDisease
M0x11MCx1113,1,MultiDisease
M0x11MCx1159,1,MultiDisease
M0x11MCx1160,1,MultiDisease
M0x11MCx1161,1,MultiDisease
M0x11MCx1246,1,MultiDisease
M0x11MCx1247,1,MultiDisease
M0x11MCx1265,1,MultiDisease
M0x11MCx1274,1,MultiDisease
M0x11MCx1306,1,MultiDisease
M0x11MCx1329,1,MultiDisease
M0x11MCx1383,1,MultiDisease
M0x11MCx1428,1,MultiDisease
M0x11MCx1448,1,MultiDisease
M0x11MCx1520,1,MultiDisease
M0x11MCx1533,1,MultiDisease
M0x11MCx1579,1,MultiDisease
M0x11MCx1588,1,MultiDisease
M0x11MCx1658,1,MultiDisease
M0x11MCx1669,1,MultiDisease
M0x11MCx1690,1,MultiDisease
M0x11MCx1723,1,MultiDisease
M0x11MCx1751,1,MultiDisease
M0x11MCx1752,1,MultiDisease
M0x11MCx1758,1,MultiDisease
M0x11MCx1817,1,MultiDisease
M0x11MCx1826,1,MultiDisease
M0x11MCx1846,1,MultiDisease
M0x11MCx1867,1,MultiDisease
M0x11MCx1874,1,MultiDisease
M0x11MCx1907,1,MultiDisease
M0x11MCx1923,1,MultiDisease
M0x11MCx1994,1,MultiDisease
M0x11MCx2047,1,MultiDisease
M0x11MCx2048,1,MultiDisease
M0x11MCx2056,1,MultiDisease
M0x11MCx2130,1,MultiDisease
M0x11MCx2150,1,MultiDisease
M0x11MCx2184,1,MultiDisease
M0x11MCx2191,1,MultiDisease
M0x11MCx2264,1,MultiDisease
M0x11MCx2271,1,MultiDisease
M0x11MCx2290,1,MultiDisease
M0x11MCx2302,1,MultiDisease
M0x11MCx2305,1,MultiDisease
M0x11MCx2379,1,MultiDisease
M0x11MCx2402,1,MultiDisease
M0x11MCx2416,1,MultiDisease
M0x11MCx2419,1,MultiDisease
M0x11MCx2481,1,MultiDisease
M0x11MCx2511,5,MultiDisease
M0x11MCx2539,5,MultiDisease
M0x11MCx2655,1,MultiDisease
M0x11MCx2680,1,MultiDisease
M0x11MCx2713,1,MultiDisease
M0x11MCx2740,1,MultiDisease
M0x11MCx2768,1,MultiDisease
M0x11MCx2809,1,MultiDisease
M0x11MCx2847,1,MultiDisease
M0x11MCx2880,1,MultiDisease
M0x11MCx2889,1,MultiDisease
M0x11MCx2894,1,MultiDisease
M0x11MCx2897,1,MultiDisease
M0x11MCx2910,1,MultiDisease
M0x11MCx2914,1,MultiDisease
M0x11MCx2949,1,MultiDisease
M0x11MCx2950,1,MultiDisease
M0x11MCx2957,1,MultiDisease
M0x11MCx3016,1,MultiDisease
M0x11MCx3054,1,MultiDisease
M0x11MCx3093,1,MultiDisease
M0x11MCx3134,1,MultiDisease
M0x11MCx3174,1,MultiDisease
M0x11MCx3181,1,MultiDisease
M0x11MCx3185,1,MultiDisease
M0x11MCx3193,1,MultiDisease
M0x11MCx3218,1,MultiDisease
M0x11MCx3248,1,MultiDisease
M0x11MCx3265,1,MultiDisease
M0x11MCx3341,1,MultiDisease
M0x12MCx1147,5,MultiDisease
M0x12MCx1189,5,MultiDisease
M0x12MCx1202,5,MultiDisease
M0x12MCx1212,5,MultiDisease
M0x12MCx1237,5,MultiDisease
M0x12MCx1238,5,MultiDisease
M0x12MCx1242,5,MultiDisease
M0x12MCx1244,5,MultiDisease
M0x12MCx1269,5,MultiDisease
M0x12MCx1282,5,MultiDisease
M0x12MCx1289,5,MultiDisease
M0x12MCx1320,5,MultiDisease
M0x12MCx1347,5,MultiDisease
M0x12MCx1353,5,MultiDisease
M0x12MCx1356,5,MultiDisease
M0x12MCx1368,5,MultiDisease
M0x12MCx1377,5,MultiDisease
M0x12MCx1392,5,MultiDisease
M0x12MCx1426,5,MultiDisease
M0x12MCx1446,5,MultiDisease
M0x12MCx1480,5,MultiDisease
M0x12MCx1495,5,MultiDisease
M0x12MCx1502,5,MultiDisease
M0x12MCx1519,5,MultiDisease
M0x12MCx1536,5,MultiDisease
M0x12MCx1550,5,MultiDisease
M0x12MCx1639,5,MultiDisease
M0x12MCx1642,5,MultiDisease
M0x12MCx1651,5,MultiDisease
M0x12MCx1652,5,MultiDisease
M0x12MCx1672,5,MultiDisease
M0x12MCx1698,5,MultiDisease
M0x12MCx1719,5,MultiDisease
M0x12MCx1738,5,MultiDisease
M0x12MCx1749,5,MultiDisease
M0x12MCx1764,5,MultiDisease
M0x12MCx1771,5,MultiDisease
M0x12MCx1788,5,MultiDisease
M0x12MCx1836,5,MultiDisease
M0x12MCx1855,5,MultiDisease
M0x12MCx1862,5,MultiDisease
M0x12MCx1869,5,MultiDisease
M0x12MCx1886,5,MultiDisease
M0x12MCx1893,5,MultiDisease
M0x12MCx1895,5,MultiDisease
M0x12MCx1903,5,MultiDisease
M0x12MCx1909,5,MultiDisease
M0x12MCx1915,5,MultiDisease
M0x12MCx1922,5,MultiDisease
M0x12MCx1988,5,MultiDisease
M0x12MCx2002,5,MultiDisease
M0x12MCx2035,5,MultiDisease
M0x12MCx2100,5,MultiDisease
M0x12MCx2109,5,MultiDisease
M0x12MCx2111,5,MultiDisease
M0x12MCx2136,5,MultiDisease
M0x12MCx2185,5,MultiDisease
M0x12MCx2202,5,MultiDisease
M0x12MCx2209,5,MultiDisease
M0x12MCx2212,5,MultiDisease
M0x12MCx2259,5,MultiDisease
M0x12MCx2285,5,MultiDisease
M0x12MCx2287,5,MultiDisease
M0x12MCx2291,5,MultiDisease
M0x12MCx2317,5,MultiDisease
M0x12MCx2321,5,MultiDisease
M0x12MCx2323,5,MultiDisease
M0x12MCx2339,5,MultiDisease
M0x12MCx2347,5,MultiDisease
M0x12MCx2380,5,MultiDisease
M0x12MCx2446,5,MultiDisease
M0x12MCx2447,5,MultiDisease
M0x12MCx2454,5,MultiDisease
M0x12MCx2489,5,MultiDisease
M0x12MCx2496,5,MultiDisease
M0x12MCx2530,5,MultiDisease
M0x12MCx2576,5,MultiDisease
M0x12MCx2667,5,MultiDisease
M0x12MCx2701,5,MultiDisease
M0x12MCx2703,5,MultiDisease
M0x12MCx2736,5,MultiDisease
M0x12MCx2763,5,MultiDisease
M0x12MCx2778,5,MultiDisease
M0x12MCx2798,5,MultiDisease
M0x12MCx2849,5,MultiDisease
M0x12MCx2981,5,MultiDisease
M0x12MCx2987,5,MultiDisease
M0x12MCx2993,5,MultiDisease
M0x12MCx3006,5,MultiDisease
M0x12MCx3026,5,MultiDisease
M0x12MCx3046,5,MultiDisease
M0x12MCx3072,5,MultiDisease
M0x12MCx3077,5,MultiDisease
M0x12MCx3082,5,MultiDisease
M0x12MCx3112,5,MultiDisease
M0x12MCx3113,5,MultiDisease
M0x12MCx3117,5,MultiDisease
M0x12MCx3125,5,MultiDisease
M0x12MCx3157,5,MultiDisease
M0x12MCx3230,5,MultiDisease
M0x12MCx3272,5,MultiDisease
M0x12MCx3275,5,MultiDisease
M0x12MCx3278,5,MultiDisease
M0x12MCx3309,5,MultiDisease
M0x12MCx3333,5,MultiDisease
M0x12MCx3334,5,MultiDisease
M0x12MCx3342,5,MultiDisease
M0x12MCx3344,5,MultiDisease
M0x12MCx3380,5,MultiDisease
M0x12MCx3392,5,MultiDisease
M0x12MCx3408,5,MultiDisease
M0x12MCx3424,5,MultiDisease
M0x13MCx1149,1,MultiDisease
M0x13MCx1175,1,MultiDisease
M0x13MCx1179,1,MultiDisease
M0x13MCx1231,1,MultiDisease
M0x13MCx1299,1,MultiDisease
M0x13MCx1398,4,MultiDisease
M0x13MCx1410,1,MultiDisease
M0x13MCx1416,4,MultiDisease
M0x13MCx1419,1,MultiDisease
M0x13MCx1558,1,MultiDisease
M0x13MCx1567,1,MultiDisease
M0x13MCx1598,4,MultiDisease
M0x13MCx1608,1,MultiDisease
M0x13MCx1648,4,MultiDisease
M0x13MCx1783,1,MultiDisease
M0x13MCx1789,1,MultiDisease
M0x13MCx1818,4,MultiDisease
M0x13MCx1887,1,MultiDisease
M0x13MCx2071,5,MultiDisease
M0x13MCx2129,1,MultiDisease
M0x13MCx2217,4,MultiDisease
M0x13MCx2223,1,MultiDisease
M0x13MCx2229,5,MultiDisease
M0x13MCx2232,0,MultiDisease
M0x13MCx2240,1,MultiDisease
M0x13MCx2331,1,MultiDisease
M0x13MCx2575,1,MultiDisease
M0x13MCx2582,1,MultiDisease
M0x13MCx2616,1,MultiDisease
M0x13MCx2620,1,MultiDisease
M0x13MCx2646,1,MultiDisease
M0x13MCx2660,1,MultiDisease
M0x13MCx2694,1,MultiDisease
M0x13MCx2980,1,MultiDisease
M0x13MCx2992,1,MultiDisease
M0x13MCx3080,1,MultiDisease
M0x13MCx3179,1,MultiDisease
M0x13MCx3255,1,MultiDisease
M0x13MCx3274,1,MultiDisease
M0x13MCx3307,1,MultiDisease
M0x13MCx3351,1,MultiDisease
M0x13MCx3356,1,MultiDisease
M0x13MCx3399,1,MultiDisease
M0x13MCx3413,1,MultiDisease
M0x14MCx1158,0,MultiDisease
M0x14MCx1182,0,MultiDisease
M0x14MCx1249,1,MultiDisease
M0x14MCx1302,0,MultiDisease
M0x14MCx1313,0,MultiDisease
M0x14MCx1338,1,MultiDisease
M0x14MCx1397,0,MultiDisease
M0x14MCx1409,0,MultiDisease
M0x14MCx1485,0,MultiDisease
M0x14MCx1549,0,MultiDisease
M0x14MCx1551,0,MultiDisease
M0x14MCx1616,0,MultiDisease
M0x14MCx1747,0,MultiDisease
M0x14MCx1768,0,MultiDisease
M0x14MCx1775,0,MultiDisease
M0x14MCx1861,0,MultiDisease
M0x14MCx1929,0,MultiDisease
M0x14MCx1940,4,MultiDisease
M0x14MCx1953,0,MultiDisease
M0x14MCx1965,0,MultiDisease
M0x14MCx2088,0,MultiDisease
M0x14MCx2193,0,MultiDisease
M0x14MCx2393,0,MultiDisease
M0x14MCx2420,0,MultiDisease
M0x14MCx2437,0,MultiDisease
M0x14MCx2453,0,MultiDisease
M0x14MCx2479,0,MultiDisease
M0x14MCx2510,0,MultiDisease
M0x14MCx2601,0,MultiDisease
M0x14MCx2682,0,MultiDisease
M0x14MCx2741,0,MultiDisease
M0x14MCx2756,0,MultiDisease
M0x14MCx2818,0,MultiDisease
M0x14MCx2842,0,MultiDisease
M0x14MCx2932,0,MultiDisease
M0x14MCx2979,0,MultiDisease
M0x14MCx3050,0,MultiDisease
M0x14MCx3229,0,MultiDisease
M0x14MCx3258,0,MultiDisease
M0x14MCx3378,0,MultiDisease
M0x14MCx3405,0,MultiDisease
M0x20MCx1119,4,MultiDisease
M0x20MCx1120,4,MultiDisease
M0x20MCx1121,4,MultiDisease
M0x20MCx1122,0,MultiDisease
M0x20MCx1123,4,MultiDisease
M0x20MCx1126,4,MultiDisease
M0x20MCx1127,4,MultiDisease
M0x20MCx1131,1,MultiDisease
M0x20MCx1136,1,MultiDisease
M0x20MCx1148,4,MultiDisease
M0x20MCx1152,4,MultiDisease
M0x20MCx1156,1,MultiDisease
M0x20MCx1157,1,MultiDisease
M0x20MCx1166,4,MultiDisease
M0x20MCx1167,1,MultiDisease
M0x20MCx1168,4,MultiDisease
M0x20MCx1173,1,MultiDisease
M0x20MCx1186,1,MultiDisease
M0x20MCx1191,4,MultiDisease
M0x20MCx1192,4,MultiDisease
M0x20MCx1198,1,MultiDisease
M0x20MCx1203,0,MultiDisease
M0x20MCx1207,1,MultiDisease
M0x20MCx1213,4,MultiDisease
M0x20MCx1221,1,MultiDisease
M0x20MCx1222,1,MultiDisease
M0x20MCx1223,1,MultiDisease
M0x20MCx1224,4,MultiDisease
M0x20MCx1232,1,MultiDisease
M0x20MCx1233,4,MultiDisease
M0x20MCx1239,1,MultiDisease
M0x20MCx1241,1,MultiDisease
M0x20MCx1255,1,MultiDisease
M0x20MCx1257,4,MultiDisease
M0x20MCx1264,0,MultiDisease
M0x20MCx1278,0,MultiDisease
M0x20MCx1281,4,MultiDisease
M0x20MCx1286,4,MultiDisease
M0x20MCx1290,1,MultiDisease
M0x20MCx1298,1,MultiDisease
M0x20MCx1322,4,MultiDisease
M0x20MCx1324,1,MultiDisease
M0x20MCx1325,4,MultiDisease
M0x20MCx1332,0,MultiDisease
M0x20MCx1334,1,MultiDisease
M0x20MCx1339,1,MultiDisease
M0x20MCx1341,4,MultiDisease
M0x20MCx1345,1,MultiDisease
M0x20MCx1351,0,MultiDisease
M0x20MCx1352,1,MultiDisease
M0x20MCx1367,1,MultiDisease
M0x20MCx1369,1,MultiDisease
M0x20MCx1375,1,MultiDisease
M0x20MCx1376,4,MultiDisease
M0x20MCx1382,4,MultiDisease
M0x20MCx1389,4,MultiDisease
M0x20MCx1403,1,MultiDisease
M0x20MCx1408,1,MultiDisease
M0x20MCx1421,1,MultiDisease
M0x20MCx1422,1,MultiDisease
M0x20MCx1424,0,MultiDisease
M0x20MCx1432,1,MultiDisease
M0x20MCx1434,1,MultiDisease
M0x20MCx1435,4,MultiDisease
M0x20MCx1438,1,MultiDisease
M0x20MCx1443,4,MultiDisease
M0x20MCx1455,1,MultiDisease
M0x20MCx1459,4,MultiDisease
M0x20MCx1464,1,MultiDisease
M0x20MCx1470,4,MultiDisease
M0x20MCx1482,4,MultiDisease
M0x20MCx1487,1,MultiDisease
M0x20MCx1489,4,MultiDisease
M0x20MCx1492,0,MultiDisease
M0x20MCx1501,1,MultiDisease
M0x20MCx1504,4,MultiDisease
M0x20MCx1507,4,MultiDisease
M0x20MCx1511,4,MultiDisease
M0x20MCx1512,1,MultiDisease
M0x20MCx1514,4,MultiDisease
M0x20MCx1538,4,MultiDisease
M0x20MCx1559,0,MultiDisease
M0x20MCx1562,1,MultiDisease
M0x20MCx1565,4,MultiDisease
M0x20MCx1571,4,MultiDisease
M0x20MCx1572,4,MultiDisease
M0x20MCx1577,4,MultiDisease
M0x20MCx1584,1,MultiDisease
M0x20MCx1589,1,MultiDisease
M0x20MCx1593,1,MultiDisease
M0x20MCx1599,4,MultiDisease
M0x20MCx1613,4,MultiDisease
M0x20MCx1614,4,MultiDisease
M0x20MCx1615,1,MultiDisease
M0x20MCx1617,4,MultiDisease
M0x20MCx1619,1,MultiDisease
M0x20MCx1620,4,MultiDisease
M0x20MCx1622,1,MultiDisease
M0x20MCx1629,1,MultiDisease
M0x20MCx1634,0,MultiDisease
M0x20MCx1641,4,MultiDisease
M0x20MCx1654,1,MultiDisease
M0x20MCx1660,1,MultiDisease
M0x20MCx1661,1,MultiDisease
M0x20MCx1663,4,MultiDisease
M0x20MCx1665,0,MultiDisease
M0x20MCx1670,1,MultiDisease
M0x20MCx1671,1,MultiDisease
M0x20MCx1684,1,MultiDisease
M0x20MCx1689,1,MultiDisease
M0x20MCx1695,1,MultiDisease
M0x20MCx1697,1,MultiDisease
M0x20MCx1703,1,MultiDisease
M0x20MCx1704,1,MultiDisease
M0x20MCx1715,1,MultiDisease
M0x20MCx1716,4,MultiDisease
M0x20MCx1717,0,MultiDisease
M0x20MCx1728,1,MultiDisease
M0x20MCx1729,4,MultiDisease
M0x20MCx1732,1,MultiDisease
M0x20MCx1733,1,MultiDisease
M0x20MCx1735,1,MultiDisease
M0x20MCx1740,4,MultiDisease
M0x20MCx1742,4,MultiDisease
M0x20MCx1753,1,MultiDisease
M0x20MCx1763,1,MultiDisease
M0x20MCx1766,1,MultiDisease
M0x20MCx1770,4,MultiDisease
M0x20MCx1772,1,MultiDisease
M0x20MCx1776,4,MultiDisease
M0x20MCx1777,1,MultiDisease
M0x20MCx1780,0,MultiDisease
M0x20MCx1790,0,MultiDisease
M0x20MCx1804,4,MultiDisease
M0x20MCx1812,1,MultiDisease
M0x20MCx1815,4,MultiDisease
M0x20MCx1819,1,MultiDisease
M0x20MCx1820,4,MultiDisease
M0x20MCx1821,1,MultiDisease
M0x20MCx1825,1,MultiDisease
M0x20MCx1829,4,MultiDisease
M0x20MCx1834,1,MultiDisease
M0x20MCx1837,0,MultiDisease
M0x20MCx1845,4,MultiDisease
M0x20MCx1848,1,MultiDisease
M0x20MCx1854,0,MultiDisease
M0x20MCx1866,1,MultiDisease
M0x20MCx1870,1,MultiDisease
M0x20MCx1884,1,MultiDisease
M0x20MCx1889,1,MultiDisease
M0x20MCx1897,4,MultiDisease
M0x20MCx1898,1,MultiDisease
M0x20MCx1899,4,MultiDisease
M0x20MCx1905,4,MultiDisease
M0x20MCx1912,1,MultiDisease
M0x20MCx1920,4,MultiDisease
M0x20MCx1921,4,MultiDisease
M0x20MCx1925,0,MultiDisease
M0x20MCx1948,4,MultiDisease
M0x20MCx1950,1,MultiDisease
M0x20MCx1954,1,MultiDisease
M0x20MCx1955,4,MultiDisease
M0x20MCx1961,1,MultiDisease
M0x20MCx1967,1,MultiDisease
M0x20MCx1973,4,MultiDisease
M0x20MCx1974,4,MultiDisease
M0x20MCx1981,1,MultiDisease
M0x20MCx1986,0,MultiDisease
M0x20MCx1999,4,MultiDisease
M0x20MCx2001,1,MultiDisease
M0x20MCx2006,4,MultiDisease
M0x20MCx2007,1,MultiDisease
M0x20MCx2008,4,MultiDisease
